period,date,site,diver,contour,transect,dist,area,bin,side,stipeD,depth,time,comments,
2020-Jul,2020-07-06,North,KH/OP,na,1,14,2,14_16,L,0,na,na,,
2020-Jul,2020-07-06,North,KH/OP,na,1,16,2,16_18,L,0,na,na,,
2020-Jul,2020-07-06,North,KH/OP,na,1,18,2,18_20,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,0,2,0_2,R,5,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,2,2,2_4,R,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,4,2,4_6,R,4,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,6,2,6_8,R,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,8,2,8_10,R,4,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,10,2,10_12,R,2,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,12,2,12_14,R,6,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,14,2,14_16,R,7,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,16,2,16_18,R,4,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,18,2,18_20,R,4,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,0,2,0_2,L,2,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,2,2,2_4,L,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,4,2,4_6,L,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,6,2,6_8,L,6,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,8,2,8_10,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,10,2,10_12,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,12,2,12_14,L,17,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,14,2,14_16,L,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,16,2,16_18,L,5,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,3,18,2,18_20,L,20,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,0,2,0_2,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,2,2,2_4,R,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,4,2,4_6,R,8,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,6,2,6_8,R,2,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,8,2,8_10,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,10,2,10_12,R,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,12,2,12_14,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,14,2,14_16,R,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,16,2,16_18,R,2,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,18,2,18_20,R,4,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,0,2,0_2,L,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,2,2,2_4,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,4,2,4_6,L,7,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,6,2,6_8,L,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,8,2,8_10,L,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,10,2,10_12,L,3,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,12,2,12_14,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,14,2,14_16,L,7,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,16,2,16_18,L,7,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,2,18,2,18_20,L,5,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,0,2,0_2,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,2,2,2_4,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,4,2,4_6,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,6,2,6_8,R,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,8,2,8_10,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,10,2,10_12,R,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,12,2,12_14,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,14,2,14_16,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,16,2,16_18,R,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,18,2,18_20,R,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,0,2,0_2,L,2,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,2,2,2_4,L,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,4,2,4_6,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,6,2,6_8,L,5,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,8,2,8_10,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,10,2,10_12,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,12,2,12_14,L,1,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,14,2,14_16,L,2,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,16,2,16_18,L,0,na,na,,
2020-Jul,2020-07-06,Triquetta,KH/OP,na,1,18,2,18_20,L,3,na,na,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,0,2,0_2,R,5,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,2,2,2_4,R,5,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,4,2,4_6,R,5,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,6,2,6_8,R,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,8,2,8_10,R,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,10,2,10_12,R,1,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,12,2,12_14,R,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,14,2,14_16,R,1,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,16,2,16_18,R,9,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,18,2,18_20,R,5,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,0,2,0_2,L,7,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,2,2,2_4,L,10,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,4,2,4_6,L,2,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,6,2,6_8,L,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,8,2,8_10,L,0,1.3,9:13,24 macro stipes,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,10,2,10_12,L,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,12,2,12_14,L,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,14,2,14_16,L,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,16,2,16_18,L,0,1.3,9:13,,
2020-Jul,2020-07-06,Second_intertidal,KH/OP,na,1,18,2,18_20,L,6,1.3,9:13,,
2020-Jul,2020-07-13,Manley,LL,na,1,0,2,0_2,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,2,2,2_4,L,1,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,4,2,4_6,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,6,2,6_8,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,8,2,8_10,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,10,2,10_12,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,12,2,12_14,L,1,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,14,2,14_16,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,16,2,16_18,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,18,2,18_20,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,0,2,0_2,R,1,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,2,2,2_4,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,4,2,4_6,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,6,2,6_8,R,1,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,8,2,8_10,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,10,2,10_12,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,12,2,12_14,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,14,2,14_16,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,16,2,16_18,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,1,18,2,18_20,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,0,2,0_2,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,2,2,2_4,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,4,2,4_6,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,6,2,6_8,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,8,2,8_10,L,2,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,10,2,10_12,L,1,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,12,2,12_14,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,14,2,14_16,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,16,2,16_18,L,2,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,18,2,18_20,L,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,0,2,0_2,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,2,2,2_4,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,4,2,4_6,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,6,2,6_8,R,2,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,8,2,8_10,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,10,2,10_12,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,12,2,12_14,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,14,2,14_16,R,2,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,16,2,16_18,R,0,na,na,,
2020-Jul,2020-07-13,Manley,LL,na,2,18,2,18_20,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,0,2,0_2,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,2,2,2_4,L,2,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,4,2,4_6,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,6,2,6_8,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,8,2,8_10,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,10,2,10_12,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,12,2,12_14,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,14,2,14_16,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,16,2,16_18,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,18,2,18_20,L,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,0,2,0_2,R,3,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,2,2,2_4,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,4,2,4_6,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,6,2,6_8,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,8,2,8_10,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,10,2,10_12,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,12,2,12_14,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,14,2,14_16,R,1,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,16,2,16_18,R,0,na,na,,
2020-Jul,2020-07-13,Manley,OP,na,3,18,2,18_20,R,0,na,na,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,0,2,0_2,R,17,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,2,2,2_4,R,21,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,4,2,4_6,R,0,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,6,2,6_8,R,1,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,8,2,8_10,R,0,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,10,2,10_12,R,15,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,12,2,12_14,R,0,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,14,2,14_16,R,3,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,16,2,16_18,R,4,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,18,2,18_20,R,0,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,20,2,20_22,R,2,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,22,2,22_24,R,0,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,24,2,24_26,R,0,3.8,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,26,2,26_28,R,0,4.1,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,DVM,na,1,28,2,28_30,R,7,4,9:32,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,0,2,0_2,L,0,4,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,2,2,2_4,L,0,4,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,4,2,4_6,L,0,3.9,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,6,2,6_8,L,2,3.9,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,8,2,8_10,L,0,3.9,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,10,2,10_12,L,2,3.9,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,12,2,12_14,L,0,3.9,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,14,2,14_16,L,4,4,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,16,2,16_18,L,1,4,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,18,2,18_20,L,6,4,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,20,2,20_22,L,16,4,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,22,2,22_24,L,0,3.8,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,24,2,24_26,L,0,3.8,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,26,2,26_28,L,0,3.8,9:30,,
2020-Jul,2020-07-15,North_tombolo_sparse,OP,na,1,28,2,28_30,L,0,3.8,9:30,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,0,2,0_2,R,41,3,9:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,2,2,2_4,R,26,3,10:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,4,2,4_6,R,35,2.5,11:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,6,2,6_8,R,64,2.5,12:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,8,2,8_10,R,23,2.7,13:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,10,2,10_12,R,55,2.7,14:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,12,2,12_14,R,39,2.4,15:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,14,2,14_16,R,21,2.4,16:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,16,2,16_18,R,5,2.4,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,18,2,18_20,R,21,2.3,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,20,2,20_22,R,58,2.3,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,22,2,22_24,R,20,2.5,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,24,2,24_26,R,35,2.5,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,26,2,26_28,R,41,2.7,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,DVM,na,1,28,2,28_30,R,31,2.5,17:52,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,0,2,0_2,L,15,2.6,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,2,2,2_4,L,25,2.5,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,4,2,4_6,L,33,2.3,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,6,2,6_8,L,34,2.5,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,8,2,8_10,L,31,2.4,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,10,2,10_12,L,30,2.4,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,12,2,12_14,L,21,2.4,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,14,2,14_16,L,30,2.3,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,16,2,16_18,L,31,2.4,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,18,2,18_20,L,35,2.6,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,20,2,20_22,L,35,2.6,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,22,2,22_24,L,6,2.6,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,24,2,24_26,L,26,2.6,10:10,34 Macro,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,26,2,26_28,L,47,2.6,10:10,,
2020-Jul,2020-07-15,North_tombolo_dense,OP,na,1,28,2,28_30,L,27,2.3,10:10,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,0,2,0_2,R,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,2,2,2_4,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,4,2,4_6,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,6,2,6_8,R,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,8,2,8_10,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,10,2,10_12,R,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,12,2,12_14,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,14,2,14_16,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,16,2,16_18,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,18,2,18_20,R,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,0,2,0_2,L,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,2,2,2_4,L,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,4,2,4_6,L,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,6,2,6_8,L,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,8,2,8_10,L,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,10,2,10_12,L,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,12,2,12_14,L,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,14,2,14_16,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,16,2,16_18,L,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,1,18,2,18_20,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,0,2,0_2,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,2,2,2_4,R,7,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,4,2,4_6,R,8,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,6,2,6_8,R,4,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,8,2,8_10,R,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,10,2,10_12,R,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,12,2,12_14,R,5,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,14,2,14_16,R,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,16,2,16_18,R,12,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,18,2,18_20,R,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,0,2,0_2,L,7,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,2,2,2_4,L,0,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,4,2,4_6,L,12,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,6,2,6_8,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,8,2,8_10,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,10,2,10_12,L,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,12,2,12_14,L,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,14,2,14_16,L,5,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,16,2,16_18,L,9,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,2,18,2,18_20,L,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,0,2,0_2,R,13,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,2,2,2_4,R,6,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,4,2,4_6,R,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,6,2,6_8,R,13,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,8,2,8_10,R,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,10,2,10_12,R,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,12,2,12_14,R,7,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,14,2,14_16,R,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,16,2,16_18,R,9,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,18,2,18_20,R,4,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,0,2,0_2,L,1,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,2,2,2_4,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,4,2,4_6,L,3,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,6,2,6_8,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,8,2,8_10,L,7,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,10,2,10_12,L,4,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,12,2,12_14,L,4,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,14,2,14_16,L,21,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,16,2,16_18,L,2,na,na,,
2020-Jul,2020-07-26,Triquetta,KH,na,3,18,2,18_20,L,18,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,0,2,0_2,R,70,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,2,2,2_4,R,84,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,4,2,4_6,R,30,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,6,2,6_8,R,31,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,8,2,8_10,R,46,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,10,2,10_12,R,33,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,12,2,12_14,R,21,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,14,2,14_16,R,28,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,16,2,16_18,R,50,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,2,18,2,18_20,R,52,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,0,2,0_2,R,26,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,2,2,2_4,R,45,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,4,2,4_6,R,24,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,6,2,6_8,R,42,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,8,2,8_10,R,19,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,10,2,10_12,R,16,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,12,2,12_14,R,0,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,14,2,14_16,R,20,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,16,2,16_18,R,20,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,1,18,2,18_20,R,37,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,0,2,0_2,R,13,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,2,2,2_4,R,10,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,4,2,4_6,R,15,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,6,2,6_8,R,15,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,8,2,8_10,R,24,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,10,2,10_12,R,14,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,12,2,12_14,R,7,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,14,2,14_16,R,13,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,16,2,16_18,R,16,na,na,,
2021-Jun,2021-06-10,Owen,KH,na,3,18,2,18_20,R,28,na,na,,
2021-Jun,2021-06-10,Owen,OP,na,2,0,2,0_2,L,16,na,na,,
2021-Jun,2021-06-10,Owen,OP,na,2,2,2,2_4,L,17,na,na,,
