"period","date","site","diver","transect","side","distance","tag","time","blade_count","Sbulb_max","timestamp","stipe_length","presence","punch_length","punch_blade_length","blade_avg_length","sori"
"2021-Jul","2021-07-18","Triquetta","ZM",1,"R",3.2,214,"12:35:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2021-Jul","2021-07-18","Triquetta","ZM",1,"R",19,211,"12:35:00",30,NA,3,276,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","DVM",2,"L",19.5,1946.2,"10:52:00",31,NA,3,371,"Y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","DVM",2,"R",1,1697.2,"10:52:00",42,NA,3,309,"Y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","DVM",2,"R",3,1698,"10:52:00",NA,NA,3,NA,"N",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","DVM",2,"R",5,1848.2,"10:52:00",53,NA,3,411,"Y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","DVM",2,"R",15,1714.2,"10:52:00",37,NA,3,321,"Y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","KH",1,"L",0.5,NA,NA,NA,39,1,306,NA,NA,NA,150,"0"
"2021-Jul","2021-07-19","Breaker","KH",1,"L",3,NA,NA,NA,47,1,352,NA,NA,NA,180,"0"
"2021-Jul","2021-07-19","Breaker","KH",1,"R",0,NA,NA,NA,5,1,119,NA,NA,NA,77,"0"
"2021-Jul","2021-07-19","Breaker","KH",1,"R",2.5,NA,NA,NA,18,1,318,NA,NA,NA,88,"0"
"2021-Jul","2021-07-19","Breaker","KH",1,NA,NA,NA,NA,NA,39,1,314,NA,NA,NA,160,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",0,NA,NA,NA,37,1,163,NA,NA,NA,77,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",8.3,NA,NA,NA,28,1,336,NA,NA,NA,76,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",8.5,NA,NA,NA,35,1,446,NA,NA,NA,110,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",9,NA,NA,NA,29,1,314,NA,NA,NA,70,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",10.5,NA,NA,NA,37,1,356,NA,NA,NA,62,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",11,NA,NA,NA,34,1,319,NA,NA,NA,72,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",11.5,NA,NA,NA,40,1,452,NA,NA,NA,0,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",15.5,NA,NA,NA,32,1,252,NA,NA,NA,103,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"L",19.5,NA,NA,NA,26,1,194,NA,NA,NA,60,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"R",0,NA,NA,NA,46,1,237,NA,NA,NA,120,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"R",2,NA,NA,NA,31,1,257,NA,NA,NA,113,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"R",3,NA,NA,NA,21,1,129,NA,NA,NA,77,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"R",14.5,NA,NA,NA,46,1,369,NA,NA,NA,145,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"R",14.6,NA,NA,NA,33,1,305,NA,NA,NA,57,"0"
"2021-Jul","2021-07-19","Breaker","KH",2,"R",19,NA,NA,NA,32,1,220,NA,NA,NA,85,"0"
"2021-Jul","2021-07-19","Breaker","KH",3,"L",0,NA,NA,NA,33,1,222,NA,NA,NA,53,"0"
"2021-Jul","2021-07-19","Breaker","KH",3,"L",6,286.2,"10:52:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","KH",3,"L",7,2083.2,"10:52:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","KH",3,"L",16,1797.2,"10:52:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","KH",3,"L",19,2551,"10:52:00",44,NA,3,345,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","KH",3,"R",1,2587,"10:52:00",40,NA,3,257,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","KH",3,"R",2,NA,NA,NA,28,1,166,NA,NA,NA,88,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"L",7,NA,NA,NA,17,1,226,NA,NA,NA,53,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"L",8,NA,NA,NA,18,1,165,NA,NA,NA,54,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"L",13,NA,NA,NA,10,1,244,NA,NA,NA,85,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"L",15.5,NA,NA,NA,56,1,522,NA,NA,NA,175,"L"
"2021-Jul","2021-07-19","Breaker","MA",1,"L",19.5,NA,NA,NA,36,1,381,NA,NA,NA,105,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"R",6,NA,NA,NA,24,1,171,NA,NA,NA,82,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"R",8.5,NA,NA,NA,46,1,320,NA,NA,NA,155,"L"
"2021-Jul","2021-07-19","Breaker","MA",1,"R",9.5,NA,NA,NA,33,1,215,NA,NA,NA,144,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"R",10,NA,NA,NA,35,1,175,NA,NA,NA,85,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"R",13,NA,NA,NA,25,1,330,NA,NA,NA,120,"0"
"2021-Jul","2021-07-19","Breaker","MA",1,"R",15,NA,NA,NA,37,1,424,NA,NA,NA,148,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"L",3,NA,NA,NA,42,1,329,NA,NA,NA,100,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"L",10,NA,NA,NA,22,1,216,NA,NA,NA,80,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"L",10,NA,NA,NA,43,1,397,NA,NA,NA,160,"H"
"2021-Jul","2021-07-19","Breaker","OP",3,"L",15,NA,NA,NA,54,1,422,NA,NA,NA,150,"H"
"2021-Jul","2021-07-19","Breaker","OP",3,"L",17,NA,NA,NA,41,1,373,NA,NA,NA,80,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"L",20,NA,NA,NA,36,1,615,NA,NA,NA,140,"H"
"2021-Jul","2021-07-19","Breaker","OP",3,"R",15,NA,NA,NA,36,1,214,NA,NA,NA,112,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"R",15,NA,NA,NA,43,1,345,NA,NA,NA,160,"H"
"2021-Jul","2021-07-19","Breaker","OP",3,"R",17,NA,NA,NA,21,1,287,NA,NA,NA,45,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"R",17,NA,NA,NA,36,1,400,NA,NA,NA,80,"0"
"2021-Jul","2021-07-19","Breaker","OP",3,"R",17,NA,NA,NA,49,1,583,NA,NA,NA,150,"H"
"2021-Jul","2021-07-19","Breaker","OP",3,"R",20,NA,NA,NA,46,1,450,NA,NA,NA,150,"0"
"2021-Jul","2021-07-19","Breaker","ZM",1,"L",0.5,220,"11:00:00",39,NA,3,212,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","ZM",1,"L",17,218,"11:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","ZM",1,"R",4.5,106,"11:00:00",60,NA,3,366,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","ZM",1,"R",13,202,"11:00:00",40,NA,3,158,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Breaker","ZM",1,"R",17.5,207,"11:00:00",30,NA,3,116,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","KH",NA,NA,NA,2544.2,"9:35:00",34,NA,3,255,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","KH",NA,NA,NA,2547.2,"9:35:00",87,NA,3,397,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","KH",NA,NA,NA,2557.2,"9:35:00",64,NA,3,386,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","KH",NA,NA,NA,2571.2,"9:35:00",46,NA,3,335,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","KH",NA,NA,NA,2582.2,"9:35:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","OP",NA,NA,NA,1708.2,"9:35:00",41,NA,3,377,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","OP",NA,NA,NA,1937.2,"9:35:00",66,NA,3,578,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","OP",NA,NA,NA,2072.2,"9:35:00",54,NA,3,303,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","OP",NA,NA,NA,2560,"9:35:00",40,NA,3,503,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","OP",NA,NA,NA,2565.2,"9:35:00",60,NA,3,397,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","ZM",NA,NA,NA,2001.2,"9:35:00",20,NA,3,581,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","ZM",NA,NA,NA,2066.2,"9:35:00",45,NA,3,335,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","North","ZM",NA,NA,NA,2134.2,"9:35:00",37,NA,3,498,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","KH",3,"L",3.5,NA,NA,NA,13,1,249,NA,NA,NA,60,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"L",3.5,NA,NA,NA,48,1,581,NA,NA,NA,180,"L"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"L",11.5,2584.2,"15:21:00",63,NA,3,706,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","KH",3,"L",13.5,1765.2,"15:21:00",52,NA,3,369,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","KH",3,"L",14.7,NA,NA,NA,38,1,209,NA,NA,NA,80,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"L",20,NA,NA,NA,36,1,517,NA,NA,NA,70,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",0,NA,NA,NA,23,1,396,NA,NA,NA,80,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",7.8,281.2,"15:21:00",45,NA,3,574,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",8.2,NA,NA,NA,44,1,574,NA,NA,NA,146,"L"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",8.5,NA,NA,NA,48,1,570,NA,NA,NA,115,"L"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",13,NA,NA,NA,46,1,457,NA,NA,NA,90,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",13.5,NA,NA,NA,36,1,366,NA,NA,NA,75,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",14,1921.2,"15:21:00",48,NA,3,332,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",15.7,NA,NA,NA,43,1,325,NA,NA,NA,110,"L"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",15.8,NA,NA,NA,43,1,333,NA,NA,NA,90,"L"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",16.5,NA,NA,NA,48,1,300,NA,NA,NA,70,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",17,NA,NA,NA,43,1,365,NA,NA,NA,50,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",19,NA,NA,NA,43,1,405,NA,NA,NA,60,"0"
"2021-Jul","2021-07-19","Ratatouille","KH",3,"R",19,NA,NA,NA,46,1,377,NA,NA,NA,115,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"L",9,NA,NA,NA,26,1,352,NA,NA,NA,77,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"L",13,NA,NA,NA,37,1,385,NA,NA,NA,80,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"L",15.5,NA,NA,NA,18,1,233,NA,NA,NA,79,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"L",16,NA,NA,NA,30,1,374,NA,NA,NA,75,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"L",17.5,NA,NA,NA,36,1,427,NA,NA,NA,98,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"L",20,NA,NA,NA,43,1,475,NA,NA,NA,136,"L"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"R",9,NA,NA,NA,43,1,505,NA,NA,NA,150,"L"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"R",9.5,NA,NA,NA,14,1,239,NA,NA,NA,87,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"R",10.5,NA,NA,NA,50,1,583,NA,NA,NA,30,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"R",17,NA,NA,NA,28,1,321,NA,NA,NA,88,"0"
"2021-Jul","2021-07-19","Ratatouille","MA",2,"R",19,NA,NA,NA,37,1,414,NA,NA,NA,89,"L"
"2021-Jul","2021-07-19","Ratatouille","MA",2,NA,NA,NA,NA,NA,39,1,381,NA,NA,NA,97,"0"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",1,2590.2,"15:21:00",31,NA,3,439,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",3,NA,NA,NA,40,1,527,NA,NA,NA,130,"L"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",3,NA,NA,NA,56,1,513,NA,NA,NA,250,"H"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",4,2581.2,"15:21:00",47,NA,3,516,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",8,NA,NA,NA,34,1,439,NA,NA,NA,113,"0"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",8,NA,NA,NA,50,1,581,NA,NA,NA,170,"H"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",8.5,NA,NA,NA,53,1,600,NA,NA,NA,209,"H"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",12,NA,NA,NA,48,1,703,NA,NA,NA,0,"0"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"L",14,NA,NA,NA,22,1,242,NA,NA,NA,45,"0"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",2,2580,"15:21:00",31,NA,3,412,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",5,NA,NA,NA,47,1,561,NA,NA,NA,200,"H"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",6.5,1891.2,"15:21:00",31,NA,3,527,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",9,NA,NA,NA,37,1,412,NA,NA,NA,120,"L"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",11,NA,NA,NA,47,1,516,NA,NA,NA,140,"L"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",13.5,NA,NA,NA,41,1,527,NA,NA,NA,90,"L"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",16,NA,NA,NA,43,1,590,NA,NA,NA,90,"0"
"2021-Jul","2021-07-19","Ratatouille","OP",1,"R",20,NA,NA,NA,13,1,233,NA,NA,NA,66,"0"
"2021-Jul","2021-07-19","Ratatouille","ZM",2,"L",10,2540.2,"15:21:00",25,NA,3,385,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","ZM",2,"R",1,2572.2,"15:21:00",52,NA,3,522,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Ratatouille","ZM",2,"R",17.5,2566.2,"15:21:00",27,NA,3,420,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","KH",NA,NA,NA,1952.2,"9:08:00",44,NA,3,315,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","KH",NA,NA,NA,1969.2,"9:08:00",70,NA,3,300,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","KH",NA,NA,NA,2022.2,"9:08:00",86,NA,3,429,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","KH",NA,NA,NA,2064.2,"9:08:00",50,NA,3,312,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","KH",NA,NA,NA,2073.2,"9:08:00",66,NA,3,389,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","KH",NA,NA,NA,2542,"9:08:00",64,NA,3,328,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","OP",NA,NA,NA,1799.2,"9:08:00",51,NA,3,455,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","OP",NA,NA,NA,1911.2,"9:08:00",83,NA,3,368,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","OP",NA,NA,NA,2541.2,"9:08:00",49,NA,3,414,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","OP",NA,NA,NA,2576.2,"9:08:00",58,NA,3,298,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","OP",NA,NA,NA,2578.2,"9:08:00",40,NA,3,284,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","ZM",NA,NA,NA,48.2,"9:08:00",42,NA,3,256,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","ZM",NA,NA,NA,1825.2,"9:08:00",45,NA,3,309,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","ZM",NA,NA,NA,2509.2,"9:08:00",81,NA,3,462,"y",NA,NA,NA,NA
"2021-Jul","2021-07-19","Second","ZM",NA,NA,NA,2549.2,"9:08:00",21,NA,3,193,"y",NA,NA,NA,NA
"2021-Jun","2021-06-07","Owen","KH",1,"R",0,NA,"16:00",NA,28,1,513,NA,NA,NA,100,"0"
"2021-Jun","2021-06-07","Owen","KH",1,"R",1.5,NA,"16:00",NA,12,1,254,NA,NA,NA,35,"0"
"2021-Jun","2021-06-07","Owen","KH",1,"R",5,NA,"16:00",NA,22,1,563,NA,NA,NA,80,"0"
"2021-Jun","2021-06-07","Owen","KH",1,"R",11,NA,"16:00",NA,28,1,511,NA,NA,NA,240,"0"
"2021-Jun","2021-06-07","Owen","KH",1,"R",19.8,NA,"16:00",NA,43,1,711,NA,NA,NA,240,"H"
"2021-Jun","2021-06-07","Owen","KH",2,"R",0,NA,"16:00",NA,35,1,291,NA,NA,NA,145,"0"
"2021-Jun","2021-06-07","Owen","KH",2,"R",4,NA,"16:00",NA,33,1,632,NA,NA,NA,130,"H"
"2021-Jun","2021-06-07","Owen","KH",2,"R",5,NA,"16:00",NA,29,1,332,NA,NA,NA,80,"0"
"2021-Jun","2021-06-07","Owen","KH",2,"R",6,NA,"16:00",NA,30,1,691,NA,NA,NA,80,"H"
"2021-Jun","2021-06-07","Owen","KH",2,"R",8,NA,"16:00",NA,25,1,345,NA,NA,NA,50,"0"
"2021-Jun","2021-06-07","Owen","KH",3,"R",6,NA,"16:00",NA,17,1,285,NA,NA,NA,100,"0"
"2021-Jun","2021-06-07","Owen","KH",3,"R",9.5,NA,"16:00",NA,41,1,626,NA,NA,NA,180,"L"
"2021-Jun","2021-06-07","Owen","KH",3,"R",11,NA,"16:00",NA,31,1,539,NA,NA,NA,200,"L"
"2021-Jun","2021-06-07","Owen","MA",1,"R",1.9,83.2,"16:00",NA,31,1,681,NA,NA,NA,90,"H"
"2021-Jun","2021-06-07","Owen","MA",1,"R",4.5,82.2,"16:00",NA,31,1,730,NA,NA,NA,110,"H"
"2021-Jun","2021-06-07","Owen","MA",1,"R",16,81.2,"16:00",NA,42,1,822,NA,NA,NA,200,"L"
"2021-Jun","2021-06-07","Owen","MA",2,"R",14.3,93.2,"16:00",NA,46,1,655,NA,114,304,330,NA
"2021-Jun","2021-06-07","Owen","MA",2,"R",16.5,94.2,"16:00",NA,32,1,402,NA,64,214,270,NA
"2021-Jun","2021-06-07","Owen","MA",2,"R",18.9,95.2,"16:00",NA,22,1,457,NA,49,100,125,NA
"2021-Jun","2021-06-07","Owen","MA",2,"R",19.1,96.2,"16:00",NA,23,1,409,NA,42,129,175,NA
"2021-Jun","2021-06-07","Owen","MA",3,"R",12,80.2,"16:00",NA,37,1,546,NA,NA,NA,220,NA
"2021-Jun","2021-06-07","Owen","OP",1,"L",2,90.2,"16:00",NA,20,1,269,NA,NA,NA,44,"0"
"2021-Jun","2021-06-07","Owen","OP",1,"L",6.8,89.2,"16:00",NA,28,1,528,NA,NA,NA,145,"0"
"2021-Jun","2021-06-07","Owen","OP",1,"L",7,NA,"16:00",NA,38,1,679,NA,NA,NA,180,"L"
"2021-Jun","2021-06-07","Owen","OP",1,"L",11,NA,"16:00",NA,35,1,523,NA,NA,NA,320,"H"
"2021-Jun","2021-06-07","Owen","OP",1,"L",13.6,NA,"16:00",NA,15,1,186,NA,NA,NA,17,"0"
"2021-Jun","2021-06-07","Owen","OP",1,"L",17,NA,"16:00",NA,35,1,627,NA,NA,NA,140,"H"
"2021-Jun","2021-06-07","Owen","OP",1,"L",19.5,NA,"16:00",NA,18,1,313,NA,NA,NA,36,"0"
"2021-Jun","2021-06-07","Owen","OP",1,"R",0,92.2,"16:00",NA,27,1,277,NA,NA,NA,75,"0"
"2021-Jun","2021-06-07","Owen","OP",2,"L",8.5,NA,"16:00",NA,33,1,517,NA,NA,NA,250,"L"
"2021-Jun","2021-06-07","Owen","OP",2,"L",11.2,NA,"16:00",NA,27,1,338,NA,NA,NA,54,"0"
"2021-Jun","2021-06-07","Owen","OP",2,"L",11.6,NA,"16:00",NA,24,1,477,NA,NA,NA,110,"0"
"2021-Jun","2021-06-07","Owen","OP",2,"L",11.9,84.2,"16:00",NA,NA,1,590,NA,100,296,300,"L"
"2021-Jun","2021-06-07","Owen","OP",2,"L",14,NA,"16:00",NA,29,1,565,NA,NA,NA,150,"0"
"2021-Jun","2021-06-07","Owen","OP",2,"L",15.2,85.2,"16:00",NA,33,1,600,NA,51,160,175,"L"
"2021-Jun","2021-06-07","Owen","OP",2,"L",16,NA,"16:00",NA,17,1,171,NA,NA,NA,40,"0"
"2021-Jun","2021-06-07","Owen","OP",2,"L",19,86.2,"16:00",NA,20,1,560,NA,41,124,116,"0"
"2021-Jun","2021-06-07","Owen","OP",2,"L",19.9,87.2,"16:00",NA,31,1,523,NA,59.5,164,155,"0"
"2021-Jun","2021-06-07","Owen","OP",3,"L",8.2,NA,"16:00",NA,38,1,393,NA,NA,NA,200,"L"
"2021-Jun","2021-06-07","Owen","OP",3,"L",9.2,88.2,"16:00",NA,30,1,440,NA,NA,NA,177,"H"
"2021-Jun","2021-06-07","Owen","OP",3,"L",14,NA,"16:00",NA,14,1,422,NA,NA,NA,120,"0"
"2021-Jun","2021-06-07","Owen","OP",3,"L",16,NA,"16:00",NA,29,1,396,NA,NA,NA,165,"H"
"2021-Jun","2021-06-10","Owen","MA",1,"R",1.9,83.2,"17:00",15,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","MA",1,"R",4.5,82.2,"17:00",6,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","MA",1,"R",16,81.2,"17:00",35,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","MA",2,"R",14.3,93.2,"17:00",19,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","MA",2,"R",16.5,94.2,"17:00",16,NA,2,NA,"y",73,207,NA,NA
"2021-Jun","2021-06-10","Owen","MA",2,"R",18.9,95.2,"17:00",17,NA,2,NA,"y",55,118,NA,NA
"2021-Jun","2021-06-10","Owen","MA",2,"R",19.1,96.2,"17:00",18,NA,2,NA,"y",46,136,NA,NA
"2021-Jun","2021-06-10","Owen","MA",3,"R",12,80.2,"17:00",26,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","OP",1,"L",2,90.2,"17:00",19,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","OP",1,"L",6.8,89.2,"17:00",10,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","OP",1,"R",0,92.2,"17:00",17,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","OP",2,"L",11.9,84.2,"17:00",NA,NA,2,NA,"n",NA,NA,NA,NA
"2021-Jun","2021-06-10","Owen","OP",2,"L",15.2,85.2,"17:00",19,NA,2,NA,"y",54.5,164,NA,NA
"2021-Jun","2021-06-10","Owen","OP",2,"L",19,86.2,"17:00",15,NA,2,NA,"y",48.5,128,NA,NA
"2021-Jun","2021-06-10","Owen","OP",2,"L",19.9,87.2,"17:00",29,NA,2,NA,"y",65.5,162,NA,NA
"2021-Jun","2021-06-10","Owen","OP",3,"L",9.2,88.2,"17:00",33,NA,2,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",1,"R",1.9,83.2,"16:00:00",11,NA,3,705,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",1,"R",4.5,82.2,"16:00:00",0,NA,3,731,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",1,"R",16,81.2,"16:00:00",35,NA,3,820,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",2,"R",14.3,93.2,"16:00:00",17,NA,3,692,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",2,"R",16.5,94.2,"16:00:00",17,NA,3,457,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",2,"R",18.9,95.2,"16:00:00",11,NA,3,500,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",2,"R",19.1,96.2,"16:00:00",13,NA,3,442,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","MA",3,"R",12,80.2,"16:00:00",18,NA,3,581,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",1,"L",2,90.2,"12:51:00",NA,NA,3,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",1,"L",6.8,89.2,"12:51:00",2,NA,3,535,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",1,"R",0,92.2,"12:51:00",NA,NA,3,NA,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",2,"L",11.9,84.2,"12:51:00",37,NA,3,595,"n",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",2,"L",15.2,85.2,"12:51:00",9,NA,3,609,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",2,"L",19,86.2,"12:51:00",14,NA,3,591,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",2,"L",19.9,87.2,"12:51:00",30,NA,3,531,"y",NA,NA,NA,NA
"2021-Jun","2021-06-24","Owen","OP",3,"L",9.2,88.2,"12:51:00",24,NA,3,450,"y",NA,NA,NA,NA
"2022-Jul","2022-07-08","North","BT/KH",NA,NA,NA,1714,"11:34",NA,NA,1,330,NA,70,196,230,"L"
"2022-Jul","2022-07-08","North","BT/KH",NA,NA,NA,1825,"11:34",NA,NA,1,166,NA,50,155,158,"0"
"2022-Jul","2022-07-08","North","BT/KH",NA,NA,NA,1937,"11:34",NA,NA,1,414,NA,50,151,238,"0"
"2022-Jul","2022-07-08","North","BT/KH",NA,NA,NA,1969,"11:34",NA,NA,1,283,NA,50,164,183,"H"
