"period","site","diver","transect","side","dist","date","tag","Sbulb_max","data_source"
"2021-Jul","Triquetta","KH",3,"L",0.5,"2021-07-08",NA,10,"nereo_metricsT1"
"2021-Jul","Triquetta","KH",3,"L",4,"2021-07-08",NA,20,"nereo_metricsT1"
"2021-Jul","Triquetta","KH",3,"L",2.2,"2021-07-08",NA,25,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",19,"2021-07-08",NA,40,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",19,"2021-07-08",NA,20,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",18,"2021-07-08",NA,48,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",18,"2021-07-08",NA,14,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",16,"2021-07-08",NA,25,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",14,"2021-07-08",NA,17,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",12,"2021-07-08",NA,33,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",11,"2021-07-08",NA,16,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",10.5,"2021-07-08",NA,47,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",9,"2021-07-08",NA,15,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",9,"2021-07-08",NA,16,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",8.5,"2021-07-08",NA,9,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",6.5,"2021-07-08",NA,13,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",5,"2021-07-08",NA,10,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",4,"2021-07-08",NA,28,"nereo_metricsT1"
"2021-Jul","Triquetta","ZM",1,"R",0,"2021-07-08",NA,10,"nereo_size"
"2021-Jul","Triquetta","ZM",1,"L",1.3,"2021-07-08",NA,36,"nereo_size"
"2021-Jul","Triquetta","ZM",1,"R",3.2,"2021-07-08",NA,10,"nereo_size"
"2021-Jul","Triquetta","ZM",1,"L",13.2,"2021-07-08",NA,21,"nereo_size"
"2021-Jul","Triquetta","ZM",1,"R",19,"2021-07-08",NA,17,"nereo_size"
"2021-Jul","Triquetta","DVM",2,"R",2,"2021-07-08",NA,50,"nereo_size"
"2021-Jul","Triquetta","DVM",2,"L",5,"2021-07-08",NA,20,"nereo_size"
"2021-Jul","Triquetta","DVM",2,"R",7,"2021-07-08",NA,11,"nereo_size"
"2021-Jul","Triquetta","DVM",2,"L",11.5,"2021-07-08",NA,14,"nereo_size"
"2021-Jul","Triquetta","KH",3,"L",2,"2021-07-08",NA,23,"nereo_size"
"2021-Jul","Triquetta","KH",3,"L",4,"2021-07-08",NA,28,"nereo_size"
"2021-Jul","Triquetta","KH",3,"L",7.5,"2021-07-08",NA,29,"nereo_size"
"2021-Jul","Triquetta","KH",3,"L",19,"2021-07-08",NA,50,"nereo_size"
"2021-Jul","Triquetta","KH",3,"L",17,"2021-07-08",NA,15,"nereo_size"
"2021-Jul","Triquetta","KH",3,"R",14.5,"2021-07-08",NA,50,"nereo_size"
"2021-Jul","Triquetta","GSB",1,"R",1,"2021-07-18",NA,6,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,"L",2,"2021-07-18",NA,5,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,"L",2,"2021-07-18",NA,73,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,3,"2021-07-18",NA,30,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,22,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,28,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,11,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,43,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,50,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,28,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,17,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,21,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,4,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,11,"nereo_metricsT1"
"2021-Jul","Triquetta","GSB",1,NA,NA,"2021-07-18",NA,31,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",1,"2021-07-18",NA,22,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",2,"2021-07-18",NA,13,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",3.5,"2021-07-18",NA,10,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",4.5,"2021-07-18",NA,31,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",5.5,"2021-07-18",NA,24,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",5.5,"2021-07-18",NA,9,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",5.5,"2021-07-18",NA,8,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",6,"2021-07-18",NA,21,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",8,"2021-07-18",NA,12,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",8,"2021-07-18",NA,14,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"L",8,"2021-07-18",NA,24,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",8.5,"2021-07-18",NA,18,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",10,"2021-07-18",NA,49,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",11,"2021-07-18",NA,18,"nereo_metricsT1"
"2021-Jul","Triquetta","DVM",2,"R",12,"2021-07-18",NA,20,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,20,"2021-07-18",NA,5,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,20,"2021-07-18",NA,32,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,19,"2021-07-18",NA,10,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,19,"2021-07-18",NA,18,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,16,"2021-07-18",NA,10,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,16,"2021-07-18",NA,12,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,16,"2021-07-18",NA,21,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,16,"2021-07-18",NA,21,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,2,"2021-07-18",NA,29,"nereo_metricsT1"
"2021-Jul","Triquetta","OP",3,NA,5,"2021-07-18",NA,13,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",8.5,"2021-06-07",NA,33,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",11.2,"2021-06-07",NA,27,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",11.6,"2021-06-07",NA,24,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",14,"2021-06-07",NA,29,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",16,"2021-06-07",NA,17,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",7,"2021-06-07",NA,38,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",19.5,"2021-06-07",NA,18,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",17,"2021-06-07",NA,35,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",13.6,"2021-06-07",NA,15,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",11,"2021-06-07",NA,35,"nereo_metricsT1"
"2021-Jun","Owen","OP",3,"L",16,"2021-06-07",NA,29,"nereo_metricsT1"
"2021-Jun","Owen","OP",3,"L",14,"2021-06-07",NA,14,"nereo_metricsT1"
"2021-Jun","Owen","OP",3,"L",8.2,"2021-06-07",NA,38,"nereo_metricsT1"
"2021-Jun","Owen","KH",2,"R",8,"2021-06-07",NA,25,"nereo_metricsT1"
"2021-Jun","Owen","KH",2,"R",5,"2021-06-07",NA,29,"nereo_metricsT1"
"2021-Jun","Owen","KH",2,"R",4,"2021-06-07",NA,33,"nereo_metricsT1"
"2021-Jun","Owen","KH",2,"R",6,"2021-06-07",NA,30,"nereo_metricsT1"
"2021-Jun","Owen","KH",2,"R",0,"2021-06-07",NA,35,"nereo_metricsT1"
"2021-Jun","Owen","KH",1,"R",1.5,"2021-06-07",NA,12,"nereo_metricsT1"
"2021-Jun","Owen","KH",1,"R",5,"2021-06-07",NA,22,"nereo_metricsT1"
"2021-Jun","Owen","KH",1,"R",11,"2021-06-07",NA,28,"nereo_metricsT1"
"2021-Jun","Owen","KH",1,"R",19.8,"2021-06-07",NA,43,"nereo_metricsT1"
"2021-Jun","Owen","KH",1,"R",0,"2021-06-07",NA,28,"nereo_metricsT1"
"2021-Jun","Owen","KH",3,"R",11,"2021-06-07",NA,31,"nereo_metricsT1"
"2021-Jun","Owen","KH",3,"R",9.5,"2021-06-07",NA,41,"nereo_metricsT1"
"2021-Jun","Owen","KH",3,"R",6,"2021-06-07",NA,17,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",19.9,"2021-06-07",87.2,31,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",19,"2021-06-07",86.2,20,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",15.2,"2021-06-07",85.2,33,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"R",0,"2021-06-07",92.2,27,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",2,"2021-06-07",90.2,20,"nereo_metricsT1"
"2021-Jun","Owen","OP",1,"L",6.8,"2021-06-07",89.2,28,"nereo_metricsT1"
"2021-Jun","Owen","OP",3,"L",9.2,"2021-06-07",88.2,30,"nereo_metricsT1"
"2021-Jun","Owen","MA",2,"R",19.1,"2021-06-07",96.2,23,"nereo_metricsT1"
"2021-Jun","Owen","MA",2,"R",18.9,"2021-06-07",95.2,22,"nereo_metricsT1"
"2021-Jun","Owen","MA",2,"R",16.5,"2021-06-07",94.2,32,"nereo_metricsT1"
"2021-Jun","Owen","MA",2,"R",14.3,"2021-06-07",93.2,46,"nereo_metricsT1"
"2021-Jun","Owen","MA",1,"R",1.9,"2021-06-07",83.2,31,"nereo_metricsT1"
"2021-Jun","Owen","MA",1,"R",4.5,"2021-06-07",82.2,31,"nereo_metricsT1"
"2021-Jun","Owen","MA",1,"R",16,"2021-06-07",81.2,42,"nereo_metricsT1"
"2021-Jun","Owen","MA",3,"R",12,"2021-06-07",80.2,37,"nereo_metricsT1"
"2021-Jun","Owen","OP",2,"L",19.9,"2021-06-10",NA,31,"nereo_size"
"2021-Jun","Owen","OP",2,"L",19,"2021-06-10",NA,20,"nereo_size"
"2021-Jun","Owen","OP",2,"L",15.2,"2021-06-10",NA,33,"nereo_size"
"2021-Jun","Owen","OP",1,"R",0,"2021-06-10",NA,27,"nereo_size"
"2021-Jun","Owen","OP",1,"L",2,"2021-06-10",NA,20,"nereo_size"
"2021-Jun","Owen","OP",1,"L",6.8,"2021-06-10",NA,28,"nereo_size"
"2021-Jun","Owen","OP",3,"L",9.2,"2021-06-10",NA,30,"nereo_size"
"2021-Jun","Owen","MA",2,"R",19.1,"2021-06-10",NA,23,"nereo_size"
"2021-Jun","Owen","MA",2,"R",18.9,"2021-06-10",NA,22,"nereo_size"
"2021-Jun","Owen","MA",2,"R",16.5,"2021-06-10",NA,32,"nereo_size"
"2021-Jun","Owen","MA",2,"R",14.3,"2021-06-10",NA,46,"nereo_size"
"2021-Jun","Owen","MA",1,"R",1.9,"2021-06-10",NA,31,"nereo_size"
"2021-Jun","Owen","MA",1,"R",4.5,"2021-06-10",NA,31,"nereo_size"
"2021-Jun","Owen","MA",1,"R",16,"2021-06-10",NA,42,"nereo_size"
"2021-Jun","Owen","MA",3,"R",12,"2021-06-10",NA,37,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,41,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,34,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,41,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,18,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,24,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,35,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,20,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,38,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,41,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,40,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,41,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,44,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,22,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,25,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,31,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,28,"nereo_size"
"2022-Aug","Owen","OP",2,NA,NA,"2022-08-02",NA,42,"nereo_size"
"2022-Aug","Owen","OR",3,NA,NA,"2022-08-02",NA,38,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,35,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,48,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,26,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,41,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,44,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,36,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,31,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,40,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,36,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,38,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,21,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,25,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,30,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,48,"nereo_size"
"2022-Aug","Owen","KH",3,NA,NA,"2022-08-02",NA,29,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,30,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,26,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,23,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,28,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,26,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,25,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,27,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,35,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,19,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,32,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,31,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,26,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,29,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,27,"nereo_size"
"2022-Aug","Owen","KH",1,NA,NA,"2022-08-02",NA,26,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,33,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,44,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,37,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,50,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,41,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,30,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,32,"nereo_size"
"2022-Aug","Owen","OP/KP",NA,NA,NA,"2022-08-25",NA,33,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,15,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,16,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,22,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,26,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,28,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,24,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,32,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,16,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,34,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,41,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,14,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,22,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,27,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,34,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,39,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,47,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,47,"nereo_size"
"2022-Jul","Breaker","OP",3,NA,NA,"2022-07-10",NA,26,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,26,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,40,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,31,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,47,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,44,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,50,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,52,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,57,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,20,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,17,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,9,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,18,"nereo_size"
"2022-Jul","Breaker","OP",2,NA,NA,"2022-07-10",NA,15,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,40,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,21,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,24,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,32,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,45,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,51,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,36,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,38,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,34,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,44,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,52,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,22,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,41,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,27,"nereo_size"
"2022-Jul","Breaker","DVM",2,NA,NA,"2022-07-10",NA,20,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,16,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,24,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,22,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,25,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,32,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,9,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,14,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,24,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,19,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,42,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,49,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,19,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,44,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,42,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,42,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,10,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,10,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,13,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,26,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,43,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,17,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,12,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,18,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,19,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,34,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,14,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,15,"nereo_size"
"2022-Jul","Breaker","DVM",1,NA,NA,"2022-07-10",NA,23,"nereo_size"
"2022-Jul","Breaker","BT/KH",2,"L",1,"2022-07-13",2572.5,39,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",2,"L",3,"2022-07-13",1897,52,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",2,"R",8,"2022-07-13",2557,47,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",2,"L",11,"2022-07-13",2572,21,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",2,"R",13,"2022-07-13",2547,50,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",2,"L",19,"2022-07-13",2509,38,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",3,"R",19,"2022-07-13",2022,19,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",3,"L",14,"2022-07-13",1784,21,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"R",0,"2022-07-13",2668,26,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"L",3,"2022-07-13",2070,48,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"L",5,"2022-07-13",2673,35,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"L",6,"2022-07-13",1833,17,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"L",6,"2022-07-13",2561,39,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"R",8,"2022-07-13",2665,54,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"L",15,"2022-07-13",215,14,"nereo_metricsT2"
"2022-Jul","Breaker","OP/DVM",1,"L",18,"2022-07-13",202,28,"nereo_metricsT2"
"2022-Jul","Breaker","BT/KH",2,"L",1,"2022-07-24",2572.5,41,"nereo_metricsT3"
"2022-Jul","Breaker","BT/KH",2,"L",3,"2022-07-24",1897,54,"nereo_metricsT3"
"2022-Jul","Breaker","BT/KH",2,"R",8,"2022-07-24",2557,51,"nereo_metricsT3"
"2022-Jul","Breaker","BT/KH",2,"L",11,"2022-07-24",2572,30,"nereo_metricsT3"
"2022-Jul","Breaker","BT/KH",2,"R",13,"2022-07-24",2547,55,"nereo_metricsT3"
"2022-Jul","Breaker","BT/KH",2,"L",19,"2022-07-24",2509,40,"nereo_metricsT3"
"2022-Jul","Breaker","OP/DVM",1,"R",0,"2022-07-24",2668,30,"nereo_metricsT3"
"2022-Jul","Breaker","OP/DVM",1,"L",3,"2022-07-24",2070,50,"nereo_metricsT3"
"2022-Jul","Breaker","OP/DVM",1,"L",5,"2022-07-24",2673,37,"nereo_metricsT3"
"2022-Jul","Breaker","OP/DVM",1,"L",6,"2022-07-24",2561,41,"nereo_metricsT3"
"2022-Jul","Breaker","OP/DVM",1,"R",8,"2022-07-24",2665,54,"nereo_metricsT3"
"2022-Jul","Breaker","OP/DVM",1,"L",18,"2022-07-24",202,37,"nereo_metricsT3"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,19,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,11,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,17,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,27,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,44,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,22,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,29,"nereo_size"
"2022-Jul","Manley","OP",3,NA,NA,"2022-07-10",NA,41,"nereo_size"
